,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,variable,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,,,,,,,,,
,,E01031665,622.00,31.44,45.83,189.38,0.00,0.00,266.65,11.77,43.25,145.27,20.58,0.00,220.88,14.33,67.02,174.78,5.77,0.00,261.90,91.53,174.43,356.04,0.00,0.00,622.00,31.24,133.76,392.09,64.91,0.00,622.00,29.01,213.40,360.47,19.11,0.00,622.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031666,645.00,0.00,73.15,3.11,0.00,0.00,76.26,0.00,14.59,2.52,113.68,0.00,130.79,0.00,83.80,2.72,14.18,0.00,100.69,0.00,636.77,8.23,0.00,0.00,645.00,0.00,182.47,8.62,453.91,0.00,645.00,0.00,578.86,7.05,59.09,0.00,645.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031667,658.00,0.00,77.83,7.77,0.00,0.00,85.61,0.00,20.69,6.54,111.84,0.00,139.07,0.00,88.81,7.35,15.81,0.00,111.96,0.00,637.70,20.30,0.00,0.00,658.00,0.00,194.49,22.10,441.41,0.00,658.00,0.00,574.69,18.69,64.62,0.00,658.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031668,676.00,2.53,76.05,15.38,0.00,0.00,93.95,0.95,18.82,11.29,115.55,0.00,146.60,1.15,88.07,13.93,14.28,0.00,117.44,10.08,626.31,39.61,0.00,0.00,676.00,3.12,182.52,37.84,452.52,0.00,676.00,2.89,578.92,35.58,58.62,0.00,676.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031669,722.00,0.00,75.32,56.60,0.00,0.00,131.92,0.00,23.70,44.95,102.43,0.00,171.08,0.00,103.50,40.61,14.30,0.00,158.41,0.00,580.76,141.24,0.00,0.00,722.00,0.00,193.31,144.36,384.33,0.00,722.00,0.00,569.16,97.60,55.23,0.00,722.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031670,753.00,2.40,95.01,93.33,0.00,0.00,190.74,0.90,28.51,98.78,78.92,0.00,207.11,1.09,134.69,67.66,9.85,0.00,213.30,8.40,533.45,211.14,0.00,0.00,753.00,2.67,173.13,298.53,278.67,0.00,753.00,2.41,562.94,152.05,35.59,0.00,753.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031671,857.00,0.00,102.84,35.61,0.00,0.00,138.45,0.00,45.16,27.98,105.78,0.00,178.92,0.00,120.33,30.71,24.10,0.00,175.14,0.00,766.70,90.30,0.00,0.00,857.00,0.00,351.55,93.31,412.14,0.00,857.00,0.00,687.97,74.75,94.28,0.00,857.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031672,877.00,2.49,92.33,103.95,0.00,0.00,198.77,0.93,33.99,90.30,98.42,0.00,223.65,1.14,136.80,70.60,37.93,0.00,246.47,9.23,619.12,248.65,0.00,0.00,877.00,2.87,230.97,282.90,360.26,0.00,877.00,2.40,591.39,151.98,131.23,0.00,877.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031673,622.00,2.53,67.53,20.01,0.00,0.00,90.06,0.95,16.25,15.28,100.16,0.00,132.63,1.15,77.82,19.45,18.58,0.00,117.00,9.99,560.94,51.08,0.00,0.00,622.00,3.10,177.82,50.94,390.14,0.00,622.00,2.77,498.53,47.61,73.10,0.00,622.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031674,556.00,31.94,55.40,129.99,0.00,0.00,217.33,11.96,39.24,99.93,38.76,0.00,189.90,14.57,72.36,120.82,4.33,0.00,212.09,88.54,234.80,232.66,0.00,0.00,556.00,30.87,144.04,262.24,118.85,0.00,556.00,28.91,268.61,244.39,14.09,0.00,556.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031675,602.00,15.86,61.24,85.99,0.00,0.00,163.09,5.94,28.83,64.71,73.39,0.00,172.87,7.23,74.70,79.92,8.66,0.00,170.51,52.09,367.54,182.37,0.00,0.00,602.00,17.00,147.10,188.35,249.56,0.00,602.00,15.98,374.72,179.94,31.35,0.00,602.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031676,2176.00,72.36,137.96,493.55,0.00,0.00,703.86,27.09,140.54,374.66,48.47,0.00,590.76,32.99,200.49,449.43,5.63,0.00,688.55,280.81,658.38,1236.80,0.00,0.00,2176.00,94.80,546.58,1333.14,201.49,0.00,2176.00,89.55,818.43,1242.98,25.04,0.00,2176.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031677,657.00,7.56,68.54,39.97,0.00,0.00,116.07,2.83,17.41,31.26,103.35,0.00,154.85,3.45,83.72,35.56,12.86,0.00,135.59,28.95,529.29,98.76,0.00,0.00,657.00,9.14,149.13,102.55,396.17,0.00,657.00,8.40,509.00,88.29,51.31,0.00,657.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031678,709.00,12.33,74.87,44.61,0.00,0.00,131.81,4.62,24.84,33.28,102.79,0.00,165.52,5.62,89.18,40.71,12.66,0.00,148.17,46.39,554.26,108.35,0.00,0.00,709.00,14.95,188.99,109.58,395.47,0.00,709.00,13.85,541.94,102.17,51.04,0.00,709.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031679,483.00,23.17,44.41,102.56,0.00,0.00,170.14,8.67,30.36,78.13,35.74,0.00,152.91,10.56,51.74,97.02,10.05,0.00,169.37,70.93,209.30,202.78,0.00,0.00,483.00,24.45,114.95,223.92,119.69,0.00,483.00,22.54,214.36,210.96,35.13,0.00,483.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031680,578.00,2.44,59.30,57.33,0.00,0.00,119.07,0.91,26.78,43.58,69.82,0.00,141.09,1.11,71.39,51.61,9.84,0.00,133.96,9.37,426.48,142.16,0.00,0.00,578.00,2.90,170.49,140.89,263.72,0.00,578.00,2.72,407.50,128.42,39.37,0.00,578.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031681,672.00,0.00,65.88,33.35,0.00,0.00,99.23,0.00,20.84,25.26,90.71,0.00,136.81,0.00,77.86,30.48,9.85,0.00,118.18,0.00,578.10,93.90,0.00,0.00,672.00,0.00,194.90,91.84,385.26,0.00,672.00,0.00,542.36,85.32,44.31,0.00,672.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031682,468.00,4.82,50.07,17.60,0.00,0.00,72.49,1.81,12.13,15.15,70.08,0.00,99.16,2.20,66.14,9.40,7.04,0.00,84.78,19.08,403.98,44.94,0.00,0.00,468.00,6.06,130.68,51.73,279.53,0.00,468.00,5.59,408.73,24.37,29.31,0.00,468.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031683,642.00,15.45,66.50,60.43,0.00,0.00,142.39,5.79,15.29,50.38,100.32,0.00,171.77,7.05,86.43,51.73,5.69,0.00,150.90,54.11,451.28,136.61,0.00,0.00,642.00,17.56,107.22,155.49,361.73,0.00,642.00,16.68,478.53,124.74,22.05,0.00,642.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031684,656.00,2.65,72.01,17.82,0.00,0.00,92.48,0.99,18.02,13.05,104.52,0.00,136.59,1.21,82.09,15.96,12.79,0.00,112.04,10.69,598.81,46.50,0.00,0.00,656.00,3.35,188.12,44.86,419.67,0.00,656.00,3.10,557.18,41.83,53.88,0.00,656.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031685,893.00,33.02,105.50,61.33,0.00,0.00,199.85,12.37,46.14,47.54,114.35,0.00,220.39,15.06,129.99,49.13,27.03,0.00,221.21,112.31,646.01,134.68,0.00,0.00,893.00,38.54,280.42,150.65,423.39,0.00,893.00,33.84,647.14,112.52,99.50,0.00,893.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031686,608.00,2.76,68.95,17.31,0.00,0.00,89.02,1.03,19.35,11.92,100.84,0.00,133.14,1.26,79.75,15.91,15.84,0.00,112.76,10.74,553.77,43.49,0.00,0.00,608.00,3.34,178.92,39.12,386.63,0.00,608.00,3.03,503.39,39.06,62.51,0.00,608.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031687,664.00,21.96,65.69,69.02,0.00,0.00,156.66,8.22,29.72,51.61,70.94,0.00,160.49,10.01,77.99,63.55,13.12,0.00,164.68,78.28,426.83,158.89,0.00,0.00,664.00,26.72,192.87,170.54,273.88,0.00,664.00,24.22,431.17,156.62,51.99,0.00,664.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031688,646.00,0.00,67.85,30.50,0.00,0.00,98.36,0.00,21.71,22.89,96.99,0.00,141.59,0.00,79.08,27.57,15.74,0.00,122.39,0.00,562.94,83.06,0.00,0.00,646.00,0.00,169.10,80.15,396.75,0.00,646.00,0.00,507.07,72.46,66.47,0.00,646.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031689,679.00,2.63,69.46,29.94,0.00,0.00,102.03,0.99,21.06,23.16,94.10,0.00,139.31,1.20,82.06,26.95,17.07,0.00,127.27,10.93,587.76,80.31,0.00,0.00,679.00,3.40,208.11,81.33,386.16,0.00,679.00,3.06,534.65,70.03,71.27,0.00,679.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031690,661.00,2.56,75.24,7.56,0.00,0.00,85.36,0.96,15.86,4.92,119.43,0.00,141.18,1.17,86.53,7.42,14.36,0.00,109.47,10.19,631.40,19.40,0.00,0.00,661.00,3.15,175.49,16.44,465.92,0.00,661.00,2.91,580.66,18.83,58.59,0.00,661.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031691,805.00,5.12,96.01,52.74,0.00,0.00,153.87,1.92,30.30,51.24,104.70,0.00,188.15,2.33,118.44,40.72,44.31,0.00,205.81,18.91,660.26,125.83,0.00,0.00,805.00,6.00,245.96,163.26,389.77,0.00,805.00,4.88,561.34,86.86,151.92,0.00,805.00,Horsham,West Sussex,Coast to Capital,SPN,,,,,
,,E01031692,1152.00,18.01,113.62,236.30,0.00,0.00,367.93,6.74,70.32,181.40,108.28,0.00,366.74,8.21,152.18,211.32,12.84,0.00,384.55,57.51,607.22,487.27,0.00,0.00,1152.00,18.19,288.94,497.75,347.11,0.00,1152.00,17.18,640.28,450.52,44.01,0.00,1152.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031693,767.00,8.24,79.83,105.42,0.00,0.00,193.49,3.08,37.74,80.04,92.46,0.00,213.32,3.76,94.25,98.35,15.94,0.00,212.29,28.32,504.71,233.98,0.00,0.00,767.00,8.92,205.25,235.28,317.55,0.00,767.00,8.28,480.35,220.83,57.54,0.00,767.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031694,702.00,10.75,78.24,79.16,0.00,0.00,168.14,4.02,35.64,61.43,86.66,0.00,187.77,4.90,92.36,75.35,11.62,0.00,184.22,36.85,489.84,175.30,0.00,0.00,702.00,11.81,204.48,183.41,302.30,0.00,702.00,10.98,476.33,172.06,42.63,0.00,702.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031695,566.00,2.61,60.73,29.00,0.00,0.00,92.34,0.98,19.37,21.68,83.45,0.00,125.48,1.19,70.69,26.04,17.05,0.00,114.98,10.29,481.95,73.75,0.00,0.00,566.00,3.20,166.07,72.17,324.56,0.00,566.00,2.87,432.15,63.82,67.17,0.00,566.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031696,574.00,5.14,65.00,21.88,0.00,0.00,92.02,1.92,20.35,15.83,89.29,0.00,127.40,2.34,74.75,19.54,14.39,0.00,111.03,19.70,500.11,54.19,0.00,0.00,574.00,6.23,171.98,52.16,343.63,0.00,574.00,5.68,462.88,48.29,57.15,0.00,574.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031697,522.00,17.41,21.70,127.43,0.00,0.00,166.55,6.52,28.39,95.82,2.21,0.00,132.94,7.94,32.08,120.66,0.00,0.00,160.67,74.41,95.93,351.66,0.00,0.00,522.00,25.18,110.35,376.34,10.14,0.00,522.00,23.98,126.64,371.38,0.00,0.00,522.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031698,663.00,34.50,50.89,185.42,0.00,0.00,270.82,12.92,42.22,141.87,34.14,0.00,231.15,15.73,67.91,176.34,2.89,0.00,262.86,100.97,211.61,350.42,0.00,0.00,663.00,34.53,134.38,385.66,108.44,0.00,663.00,32.78,245.96,374.40,9.85,0.00,663.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031699,699.00,4.93,77.29,43.68,0.00,0.00,125.89,1.84,20.34,42.00,92.72,0.00,156.90,2.25,97.44,35.12,12.65,0.00,147.46,18.92,571.73,108.35,0.00,0.00,699.00,6.00,195.86,138.90,358.25,0.00,699.00,5.46,556.28,86.93,50.34,0.00,699.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031700,587.00,0.00,63.47,11.15,0.00,0.00,74.62,0.00,14.95,8.36,95.89,0.00,119.20,0.00,74.17,9.79,9.89,0.00,93.85,0.00,556.85,30.15,0.00,0.00,587.00,0.00,167.22,29.15,390.63,0.00,587.00,0.00,518.09,26.26,42.65,0.00,587.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031701,791.00,5.21,85.03,22.62,0.00,0.00,112.86,1.95,20.41,18.31,125.66,0.00,166.33,2.38,101.30,19.27,12.82,0.00,135.77,21.18,710.49,59.33,0.00,0.00,791.00,6.63,214.08,63.24,507.05,0.00,791.00,6.18,679.23,51.03,54.56,0.00,791.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031702,602.00,0.00,66.54,9.73,0.00,0.00,76.27,0.00,14.15,7.67,104.17,0.00,125.99,0.00,76.86,8.88,12.69,0.00,98.43,0.00,575.99,26.01,0.00,0.00,602.00,0.00,157.43,26.37,418.20,0.00,602.00,0.00,525.38,23.24,53.37,0.00,602.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031703,679.00,4.98,77.58,23.31,0.00,0.00,105.87,1.87,16.35,17.53,134.35,0.00,170.09,2.27,92.44,19.72,5.68,0.00,120.11,19.31,601.36,58.33,0.00,0.00,679.00,5.95,107.61,56.79,508.66,0.00,679.00,5.83,597.70,51.59,23.87,0.00,679.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031704,781.00,2.42,85.39,28.91,0.00,0.00,116.73,0.91,18.83,23.44,131.63,0.00,174.81,1.11,102.67,23.59,15.64,0.00,143.01,9.63,697.18,74.18,0.00,0.00,781.00,2.97,187.64,78.07,512.32,0.00,781.00,2.75,654.66,59.85,63.74,0.00,781.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031705,677.00,2.44,81.29,19.05,0.00,0.00,102.79,0.92,26.82,16.09,104.99,0.00,148.82,1.11,97.16,14.83,14.29,0.00,127.39,9.59,619.13,48.28,0.00,0.00,677.00,2.99,212.21,53.56,408.24,0.00,677.00,2.74,579.63,37.12,57.51,0.00,677.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031706,679.00,5.41,76.09,13.58,0.00,0.00,95.08,2.02,17.23,9.37,118.53,0.00,147.15,2.47,88.73,12.01,14.35,0.00,117.54,21.12,623.63,34.26,0.00,0.00,679.00,6.61,181.37,31.13,459.89,0.00,679.00,6.11,584.35,30.31,58.23,0.00,679.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031707,652.00,10.54,82.57,26.78,0.00,0.00,119.88,3.95,33.59,19.35,102.38,0.00,159.26,4.80,96.09,22.06,12.87,0.00,135.83,37.91,551.88,62.21,0.00,0.00,652.00,12.22,202.02,60.97,376.79,0.00,652.00,11.40,537.26,53.32,50.02,0.00,652.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031708,824.00,5.01,76.17,132.08,0.00,0.00,213.26,1.88,32.78,107.08,81.46,0.00,223.20,2.28,104.51,117.70,9.91,0.00,234.41,17.86,501.99,304.14,0.00,0.00,824.00,5.55,209.26,322.51,286.67,0.00,824.00,5.14,512.50,269.84,36.52,0.00,824.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031709,956.00,2.59,107.71,150.91,0.00,0.00,261.21,0.97,63.01,120.08,92.75,0.00,276.81,1.18,152.15,119.13,18.45,0.00,290.91,8.86,613.70,333.44,0.00,0.00,956.00,2.75,294.83,346.09,312.33,0.00,956.00,2.51,631.75,257.61,64.13,0.00,956.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031710,595.00,45.95,70.36,0.00,0.00,0.00,116.30,17.21,8.85,0.00,105.65,0.00,131.70,20.95,79.04,0.00,8.62,0.00,108.62,320.72,274.28,0.00,0.00,0.00,595.00,173.69,88.59,0.00,332.71,0.00,595.00,153.52,414.31,0.00,27.17,0.00,595.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031711,1109.00,5.01,118.78,46.81,0.00,0.00,170.60,1.88,31.69,36.40,172.22,0.00,242.18,2.28,137.92,43.63,26.72,0.00,210.56,20.00,968.31,120.68,0.00,0.00,1109.00,6.22,301.82,122.69,678.28,0.00,1109.00,5.66,884.59,110.24,108.51,0.00,1109.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031712,658.00,5.02,70.66,26.38,0.00,0.00,102.05,1.88,17.42,19.78,106.80,0.00,145.87,2.29,88.03,20.14,12.91,0.00,123.37,19.50,572.30,66.20,0.00,0.00,658.00,6.10,174.91,65.25,411.74,0.00,658.00,5.61,550.27,50.31,51.81,0.00,658.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031713,694.00,2.65,74.76,36.88,0.00,0.00,114.29,0.99,26.84,27.59,98.74,0.00,154.15,1.21,87.95,32.63,12.81,0.00,134.60,10.63,587.67,95.70,0.00,0.00,694.00,3.30,206.34,93.48,390.88,0.00,694.00,3.07,552.79,84.69,53.45,0.00,694.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031714,737.00,0.00,87.68,22.15,0.00,0.00,109.84,0.00,29.97,16.81,115.53,0.00,162.31,0.00,102.19,19.36,14.24,0.00,135.79,0.00,680.33,56.67,0.00,0.00,737.00,0.00,233.53,55.74,447.72,0.00,737.00,0.00,630.09,48.99,57.92,0.00,737.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031715,638.00,0.00,69.74,12.05,0.00,0.00,81.79,0.00,17.36,10.43,98.93,0.00,126.72,0.00,79.43,11.64,12.67,0.00,103.74,0.00,605.10,32.90,0.00,0.00,638.00,0.00,191.57,36.94,409.49,0.00,638.00,0.00,551.92,31.32,54.76,0.00,638.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031716,473.00,2.50,52.03,14.15,0.00,0.00,68.69,0.94,13.51,9.79,80.05,0.00,104.28,1.14,60.07,12.83,10.17,0.00,84.21,9.93,426.82,36.25,0.00,0.00,473.00,3.08,124.98,32.68,312.27,0.00,473.00,2.86,395.73,32.74,41.68,0.00,473.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031717,579.00,0.00,61.29,24.64,0.00,0.00,85.93,0.00,19.95,17.10,86.07,0.00,123.12,0.00,70.94,23.41,11.48,0.00,105.84,0.00,514.00,65.00,0.00,0.00,579.00,0.00,179.24,58.09,341.67,0.00,579.00,0.00,470.54,60.65,47.81,0.00,579.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031718,706.00,2.60,77.71,11.83,0.00,0.00,92.14,0.97,18.24,8.46,116.83,0.00,144.51,1.18,89.04,11.07,21.28,0.00,122.58,10.55,664.40,31.05,0.00,0.00,706.00,3.28,206.08,29.00,467.64,0.00,706.00,2.92,589.15,27.86,86.06,0.00,706.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031719,732.00,10.17,78.09,66.41,0.00,0.00,154.68,3.81,31.75,52.00,89.07,0.00,176.63,4.64,91.86,61.61,38.41,0.00,196.51,36.94,539.37,155.69,0.00,0.00,732.00,11.85,226.33,164.54,329.28,0.00,732.00,9.78,457.35,132.31,132.56,0.00,732.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031720,534.00,5.52,56.54,34.61,0.00,0.00,96.66,2.07,17.77,27.38,77.42,0.00,124.64,2.52,67.78,31.44,8.50,0.00,110.24,21.18,427.10,85.71,0.00,0.00,534.00,6.68,140.09,89.98,297.25,0.00,534.00,6.24,413.83,79.41,34.52,0.00,534.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031721,889.00,7.64,98.74,147.62,0.00,0.00,254.01,2.86,58.36,112.82,103.56,0.00,277.60,3.49,122.38,134.87,7.10,0.00,267.83,25.59,544.27,319.13,0.00,0.00,889.00,7.96,220.10,318.92,342.03,0.00,889.00,7.69,552.36,303.30,25.66,0.00,889.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031722,477.00,0.00,43.34,87.57,0.00,0.00,130.90,0.00,23.55,67.50,47.18,0.00,138.23,0.00,57.93,79.13,5.76,0.00,142.82,0.00,275.02,201.98,0.00,0.00,477.00,0.00,115.42,199.03,162.55,0.00,477.00,0.00,275.45,180.44,21.11,0.00,477.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031723,660.00,13.13,61.81,114.34,0.00,0.00,189.28,4.92,33.03,87.41,65.18,0.00,190.54,5.99,76.22,108.25,7.13,0.00,197.59,43.82,369.71,246.47,0.00,0.00,660.00,14.08,169.58,254.56,221.78,0.00,660.00,13.30,375.72,245.03,25.95,0.00,660.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031724,515.00,0.00,59.11,1.46,0.00,0.00,60.57,0.00,12.41,0.73,91.68,0.00,104.83,0.00,67.49,1.55,11.37,0.00,80.41,0.00,511.16,3.84,0.00,0.00,515.00,0.00,148.74,2.48,363.78,0.00,515.00,0.00,463.93,3.99,47.08,0.00,515.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031725,610.00,0.00,64.64,27.33,0.00,0.00,91.97,0.00,18.58,20.31,94.60,0.00,133.49,0.00,77.84,23.03,11.42,0.00,112.28,0.00,537.70,72.30,0.00,0.00,610.00,0.00,164.36,69.17,376.47,0.00,610.00,0.00,502.41,59.89,47.71,0.00,610.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031726,675.00,10.19,84.46,32.84,0.00,0.00,127.49,3.81,36.76,27.27,89.96,0.00,157.80,4.65,90.18,28.94,12.79,0.00,136.56,37.70,558.84,78.46,0.00,0.00,675.00,12.27,229.92,89.16,343.65,0.00,675.00,11.70,536.27,74.28,52.75,0.00,675.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031727,713.00,8.08,59.65,168.65,0.00,0.00,236.38,3.03,38.66,131.10,49.91,0.00,222.70,3.69,73.46,160.24,5.74,0.00,243.13,27.14,320.15,365.70,0.00,0.00,713.00,8.56,159.80,376.98,167.66,0.00,713.00,8.15,323.10,360.96,20.79,0.00,713.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031728,1108.00,17.79,112.94,187.77,0.00,0.00,318.50,6.66,63.67,140.65,125.70,0.00,336.68,8.11,137.28,175.67,11.34,0.00,332.41,58.80,648.38,400.82,0.00,0.00,1108.00,18.62,271.83,399.95,417.59,0.00,1108.00,17.86,655.15,394.09,40.90,0.00,1108.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031729,848.00,5.04,90.20,48.67,0.00,0.00,143.91,1.89,24.22,36.75,141.73,0.00,204.58,2.30,107.57,43.48,12.72,0.00,166.06,19.64,705.81,122.55,0.00,0.00,848.00,6.06,180.86,120.07,541.01,0.00,848.00,5.76,678.93,111.09,52.23,0.00,848.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031730,782.00,0.00,85.91,12.32,0.00,0.00,98.23,0.00,18.46,10.20,130.61,0.00,159.26,0.00,98.59,11.91,14.14,0.00,124.64,0.00,748.98,33.02,0.00,0.00,782.00,0.00,218.74,35.30,527.97,0.00,782.00,0.00,690.00,31.65,60.35,0.00,782.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031731,837.00,2.65,94.05,68.29,0.00,0.00,164.99,0.99,35.97,53.26,114.95,0.00,205.18,1.21,123.49,51.64,17.43,0.00,193.77,9.77,664.87,162.36,0.00,0.00,837.00,3.04,250.75,165.62,417.60,0.00,837.00,2.77,648.67,120.30,65.26,0.00,837.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031732,686.00,5.07,75.30,42.90,0.00,0.00,123.27,1.90,22.94,34.30,99.41,0.00,158.55,2.31,98.15,29.23,30.42,0.00,160.12,18.88,563.88,103.24,0.00,0.00,686.00,5.94,201.23,109.17,369.66,0.00,686.00,5.02,508.12,64.67,108.20,0.00,686.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031733,764.00,5.15,77.97,83.53,0.00,0.00,166.64,1.93,31.79,66.55,89.85,0.00,190.12,2.35,99.62,72.20,12.75,0.00,186.92,19.04,545.56,199.40,0.00,0.00,764.00,5.96,219.03,209.12,329.89,0.00,764.00,5.51,536.92,172.60,48.97,0.00,764.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031734,627.00,0.00,69.82,22.95,0.00,0.00,92.77,0.00,17.60,19.10,101.73,0.00,138.43,0.00,83.11,18.72,12.82,0.00,114.64,0.00,567.52,59.48,0.00,0.00,627.00,0.00,165.67,63.88,397.45,0.00,627.00,0.00,526.89,47.65,52.46,0.00,627.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031735,692.00,0.00,78.42,3.06,0.00,0.00,81.48,0.00,14.58,2.70,126.02,0.00,143.30,0.00,89.21,2.96,15.52,0.00,107.69,0.00,683.85,8.15,0.00,0.00,692.00,0.00,177.85,9.27,504.89,0.00,692.00,0.00,619.17,7.72,65.10,0.00,692.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031736,607.00,10.28,64.85,53.83,0.00,0.00,128.96,3.85,24.33,41.10,76.50,0.00,145.77,4.69,72.87,51.77,12.85,0.00,142.18,37.03,444.82,125.15,0.00,0.00,607.00,12.10,178.16,131.28,285.47,0.00,607.00,11.06,421.83,124.45,49.66,0.00,607.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
,,E01031737,599.00,0.00,67.64,9.48,0.00,0.00,77.12,0.00,14.20,6.96,107.13,0.00,128.29,0.00,77.85,9.46,12.91,0.00,100.23,0.00,574.35,24.65,0.00,0.00,599.00,0.00,157.69,23.23,418.08,0.00,599.00,0.00,522.22,24.05,52.73,0.00,599.00,Mid Sussex,West Sussex,Coast to Capital,SPN,,,,,
